Customer_ID,FICO_Score,Credit_Bureau_Score,Annual_Salary,Account_Open_Date,ZIP_Code,Business_Type,Asset_Value,Time_on_Books,PD,RWA,FICO_Band,Credit_Bureau_Band,Salary_Band,Counterparty_ID,Product_Type,CCF_Source
453,664,592,85031,2017-01-31,20002,Retail,621533,8.6,0.186,87643.82589439751,650–699,<600,$80K–100K,453.0,Guarantee,Internal Model
454,641,617,53380,2012-10-20,30303,Healthcare,532829,12.9,0.209,85467.34932536779,600–649,600–649,$40K–60K,,,
455,799,801,149951,2014-04-26,30303,Tech,613151,11.3,0.051,36224.0848996124,750+,750+,$100K+,455.0,Securitization,Standardized
455,799,801,149951,2014-04-26,30303,Tech,613151,11.3,0.051,36224.0848996124,750+,750+,$100K+,455.0,Securitization,Standardized
456,810,680,132507,2013-10-10,30303,Finance,919638,11.9,0.04,22615.246343782528,750+,650–699,$100K+,456.0,Securitization,Internal Model
456,810,680,132507,2013-10-10,30303,Finance,919638,11.9,0.04,22615.246343782528,750+,650–699,$100K+,456.0,Securitization,Standardized
456,810,680,132507,2013-10-10,30303,Finance,919638,11.9,0.04,22615.246343782528,750+,650–699,$100K+,456.0,Guarantee,Internal Model
457,626,313,37071,2019-03-29,20002,Tech,784751,6.4,0.224,178950.6942615812,600–649,<600,<$40K,457.0,Guarantee,Standardized
458,516,803,40074,2014-02-28,10001,Healthcare,373154,11.5,0.334,129020.01377933464,<600,750+,$40K–60K,,,
459,600,530,110724,2014-08-09,10001,Tech,42769,11.1,0.25,11781.011306589806,600–649,<600,$100K+,459.0,Securitization,Standardized
460,431,383,87843,2015-06-21,60606,Finance,379673,10.2,0.419,188459.8219119537,<600,<600,$80K–100K,460.0,Guarantee,Internal Model
460,431,383,87843,2015-06-21,60606,Finance,379673,10.2,0.419,188459.8219119537,<600,<600,$80K–100K,460.0,Trade Finance,Internal Model
461,369,429,59901,2010-08-15,60606,Retail,790721,15.0,0.481,450836.468388901,<600,<600,$40K–60K,461.0,Securitization,Standardized
461,369,429,59901,2010-08-15,60606,Retail,790721,15.0,0.481,450836.468388901,<600,<600,$40K–60K,461.0,Commitment,Standardized
462,551,444,31205,2013-06-13,20002,Finance,34700,12.2,0.299,6631.539565667599,<600,<600,<$40K,462.0,Securitization,Internal Model
462,551,444,31205,2013-06-13,20002,Finance,34700,12.2,0.299,6631.539565667599,<600,<600,<$40K,462.0,Guarantee,Internal Model
463,714,327,75661,2012-05-22,94105,Retail,781152,13.3,0.136,116127.68794080136,700–749,<600,$60K–80K,,,
464,744,365,144661,2012-06-10,10001,Manufacturing,745716,13.2,0.106,78080.42627978895,700–749,<600,$100K+,464.0,Derivative,Standardized
465,481,462,25906,2014-01-18,60606,Finance,241237,11.6,0.369,87984.33220760517,<600,<600,<$40K,,,
466,466,528,22591,2012-11-02,10001,Finance,801701,12.8,0.384,208419.6705447001,<600,<600,<$40K,,,
467,390,560,145576,2016-03-07,20002,Healthcare,918063,9.5,0.46,418133.3154424525,<600,<600,$100K+,467.0,Derivative,Standardized
468,830,748,82987,2017-08-20,20002,Tech,316024,8.0,0.02,7518.144900623145,750+,700–749,$80K–100K,,,
469,338,723,83370,2011-02-01,94105,Retail,124003,14.6,0.512,72828.28433774592,<600,700–749,$80K–100K,469.0,Trade Finance,Internal Model
470,425,759,100685,2013-01-28,94105,Retail,149392,12.6,0.425,54823.62495813434,<600,750+,$100K+,470.0,Derivative,Standardized
471,750,600,130454,2015-09-10,20002,Healthcare,59589,10.0,0.1,3718.167586808705,750+,600–649,$100K+,471.0,Commitment,Internal Model
471,750,600,130454,2015-09-10,20002,Healthcare,59589,10.0,0.1,3718.167586808705,750+,600–649,$100K+,471.0,Derivative,Standardized
472,472,602,125487,2018-01-24,60606,Healthcare,260606,7.6,0.378,80518.9572254325,<600,600–649,$100K+,472.0,Trade Finance,Standardized
472,472,602,125487,2018-01-24,60606,Healthcare,260606,7.6,0.378,80518.9572254325,<600,600–649,$100K+,472.0,Guarantee,Internal Model
473,519,586,74400,2019-11-09,10001,Tech,741636,5.8,0.331,269007.03749965,<600,<600,$60K–80K,473.0,Securitization,Internal Model
473,519,586,74400,2019-11-09,10001,Tech,741636,5.8,0.331,269007.03749965,<600,<600,$60K–80K,473.0,Commitment,Internal Model
473,519,586,74400,2019-11-09,10001,Tech,741636,5.8,0.331,269007.03749965,<600,<600,$60K–80K,473.0,Guarantee,Standardized
474,357,694,45150,2011-10-11,30303,Tech,570185,13.9,0.493,286976.06863696524,<600,650–699,$40K–60K,474.0,Securitization,Internal Model
474,357,694,45150,2011-10-11,30303,Tech,570185,13.9,0.493,286976.06863696524,<600,650–699,$40K–60K,474.0,Securitization,Standardized
475,775,309,51852,2010-11-25,94105,Finance,199637,14.8,0.075,13110.25452173148,750+,<600,$40K–60K,475.0,Trade Finance,Standardized
475,775,309,51852,2010-11-25,94105,Finance,199637,14.8,0.075,13110.25452173148,750+,<600,$40K–60K,475.0,Commitment,Standardized
476,755,569,62870,2018-11-12,30303,Manufacturing,696290,6.8,0.095,41875.428931197326,750+,<600,$60K–80K,476.0,Trade Finance,Standardized
476,755,569,62870,2018-11-12,30303,Manufacturing,696290,6.8,0.095,41875.428931197326,750+,<600,$60K–80K,476.0,Derivative,Standardized
477,660,660,139796,2014-01-22,60606,Tech,722593,11.6,0.19,117541.31219507071,650–699,650–699,$100K+,477.0,Derivative,Internal Model
477,660,660,139796,2014-01-22,60606,Tech,722593,11.6,0.19,117541.31219507071,650–699,650–699,$100K+,477.0,Guarantee,Internal Model
477,660,660,139796,2014-01-22,60606,Tech,722593,11.6,0.19,117541.31219507071,650–699,650–699,$100K+,477.0,Commitment,Internal Model
478,300,556,72756,2012-08-09,94105,Healthcare,223893,13.1,0.55,108538.45227332452,<600,<600,$60K–80K,,,
479,686,432,135357,2015-06-29,30303,Tech,810812,10.2,0.164,153867.68332371686,650–699,<600,$100K+,,,
480,647,575,139052,2015-07-10,60606,Retail,742256,10.1,0.203,148365.31164047838,600–649,<600,$100K+,,,
481,489,812,76481,2018-09-07,10001,Manufacturing,80934,7.0,0.361,22993.674896103825,<600,750+,$60K–80K,481.0,Securitization,Internal Model
482,804,612,21283,2017-04-22,60606,Finance,590118,8.3,0.046,24843.250274839207,750+,600–649,<$40K,,,
483,490,583,53691,2015-02-22,94105,Retail,277673,10.5,0.36,63939.19150560297,<600,<600,$40K–60K,,,
484,807,420,21125,2013-04-11,20002,Retail,786652,12.4,0.043,40034.49849092668,750+,<600,<$40K,484.0,Securitization,Internal Model
485,668,406,87065,2014-11-08,10001,Manufacturing,366742,10.8,0.182,54467.98687008351,650–699,<600,$80K–100K,485.0,Securitization,Standardized
485,668,406,87065,2014-11-08,10001,Manufacturing,366742,10.8,0.182,54467.98687008351,650–699,<600,$80K–100K,485.0,Trade Finance,Internal Model
486,708,503,148734,2010-06-11,30303,Finance,767582,15.2,0.142,96649.5491776132,700–749,<600,$100K+,,,
487,416,464,46170,2014-10-18,94105,Healthcare,92987,10.9,0.434,32816.59515358081,<600,<600,$40K–60K,,,
488,433,604,28438,2012-02-15,20002,Finance,583466,13.5,0.417,245618.43495881947,<600,600–649,<$40K,488.0,Commitment,Internal Model
489,357,796,40095,2019-02-17,60606,Tech,148009,6.5,0.493,72774.28951466815,<600,750+,$40K–60K,489.0,Commitment,Standardized
490,472,455,36154,2015-01-02,20002,Retail,394096,10.7,0.378,153317.17678063782,<600,<600,<$40K,490.0,Securitization,Standardized
490,472,455,36154,2015-01-02,20002,Retail,394096,10.7,0.378,153317.17678063782,<600,<600,<$40K,490.0,Commitment,Internal Model
491,448,666,28004,2016-05-10,94105,Tech,574174,9.3,0.402,175626.13081746982,<600,650–699,<$40K,,,
492,379,550,29752,2018-06-02,94105,Healthcare,583987,7.2,0.471,217130.98755888143,<600,<600,<$40K,492.0,Derivative,Standardized
492,379,550,29752,2018-06-02,94105,Healthcare,583987,7.2,0.471,217130.98755888143,<600,<600,<$40K,492.0,Derivative,Internal Model
493,512,633,75426,2012-11-17,20002,Tech,610684,12.8,0.338,139358.66874602146,<600,600–649,$60K–80K,493.0,Commitment,Standardized
493,512,633,75426,2012-11-17,20002,Tech,610684,12.8,0.338,139358.66874602146,<600,600–649,$60K–80K,493.0,Derivative,Standardized
494,502,810,128896,2016-07-01,60606,Finance,624966,9.2,0.348,216032.29852952555,<600,750+,$100K+,,,
495,528,592,46819,2012-07-28,20002,Tech,559567,13.1,0.322,112410.74594813336,<600,<600,$40K–60K,,,
496,526,319,122168,2018-10-26,94105,Healthcare,441322,6.8,0.324,137069.95549898065,<600,<600,$100K+,496.0,Derivative,Internal Model
497,831,581,112051,2011-06-24,94105,Healthcare,120776,14.2,0.019,2574.2840481527865,750+,<600,$100K+,497.0,Securitization,Internal Model
497,831,581,112051,2011-06-24,94105,Healthcare,120776,14.2,0.019,2574.2840481527865,750+,<600,$100K+,497.0,Guarantee,Internal Model
497,831,581,112051,2011-06-24,94105,Healthcare,120776,14.2,0.019,2574.2840481527865,750+,<600,$100K+,497.0,Derivative,Standardized
498,740,300,147905,2016-12-10,30303,Healthcare,635732,8.7,0.11,79336.1252175667,700–749,<600,$100K+,,,
499,701,418,44217,2012-04-01,30303,Finance,378444,13.4,0.149,49025.1403689792,700–749,<600,$40K–60K,499.0,Commitment,Standardized
499,701,418,44217,2012-04-01,30303,Finance,378444,13.4,0.149,49025.1403689792,700–749,<600,$40K–60K,499.0,Securitization,Internal Model
500,346,334,145949,2014-01-01,10001,Healthcare,123793,11.7,0.504,54629.03823802822,<600,<600,$100K+,500.0,Trade Finance,Standardized
501,532,497,108708,2012-12-24,94105,Retail,388422,12.7,0.318,79815.17437964649,<600,<600,$100K+,501.0,Guarantee,Internal Model
502,604,784,52994,2010-12-22,30303,Healthcare,220809,14.7,0.246,54452.58528465038,600–649,750+,$40K–60K,502.0,Securitization,Standardized
503,825,358,35036,2019-11-14,20002,Tech,181616,5.8,0.025,4961.547763356521,750+,<600,<$40K,503.0,Commitment,Standardized
503,825,358,35036,2019-11-14,20002,Tech,181616,5.8,0.025,4961.547763356521,750+,<600,<$40K,503.0,Securitization,Internal Model
504,442,460,97275,2019-02-06,60606,Tech,375391,6.6,0.408,114378.46841164325,<600,<600,$80K–100K,504.0,Guarantee,Internal Model
505,714,505,117756,2010-08-23,20002,Tech,252262,15.0,0.136,29256.880565011823,700–749,<600,$100K+,505.0,Guarantee,Standardized
505,714,505,117756,2010-08-23,20002,Tech,252262,15.0,0.136,29256.880565011823,700–749,<600,$100K+,505.0,Securitization,Standardized
506,812,311,69416,2016-03-24,60606,Finance,543285,9.4,0.038,22777.515302899046,750+,<600,$60K–80K,506.0,Commitment,Standardized
506,812,311,69416,2016-03-24,60606,Finance,543285,9.4,0.038,22777.515302899046,750+,<600,$60K–80K,506.0,Guarantee,Standardized
506,812,311,69416,2016-03-24,60606,Finance,543285,9.4,0.038,22777.515302899046,750+,<600,$60K–80K,506.0,Derivative,Internal Model
507,672,789,29587,2014-03-29,30303,Tech,116102,11.4,0.178,23275.71864930108,650–699,750+,<$40K,,,
508,558,575,130053,2019-04-08,10001,Finance,882143,6.4,0.292,192135.2730362554,<600,<600,$100K+,508.0,Derivative,Standardized
509,770,541,115665,2015-09-28,20002,Finance,388189,9.9,0.08,28891.894274494927,750+,<600,$100K+,509.0,Commitment,Internal Model
510,311,515,20645,2010-04-28,20002,Healthcare,575148,15.3,0.539,221807.1403646527,<600,<600,<$40K,510.0,Commitment,Internal Model
510,311,515,20645,2010-04-28,20002,Healthcare,575148,15.3,0.539,221807.1403646527,<600,<600,<$40K,510.0,Guarantee,Internal Model
511,629,550,50930,2015-10-03,20002,Retail,275369,9.9,0.221,40233.92340115101,600–649,<600,$40K–60K,511.0,Guarantee,Standardized
511,629,550,50930,2015-10-03,20002,Retail,275369,9.9,0.221,40233.92340115101,600–649,<600,$40K–60K,511.0,Securitization,Standardized
511,629,550,50930,2015-10-03,20002,Retail,275369,9.9,0.221,40233.92340115101,600–649,<600,$40K–60K,511.0,Commitment,Internal Model
511,629,550,50930,2015-10-03,20002,Retail,275369,9.9,0.221,40233.92340115101,600–649,<600,$40K–60K,511.0,Derivative,Internal Model
512,657,425,101835,2014-08-01,60606,Healthcare,644402,11.1,0.193,142611.1593325381,650–699,<600,$100K+,512.0,Trade Finance,Standardized
512,657,425,101835,2014-08-01,60606,Healthcare,644402,11.1,0.193,142611.1593325381,650–699,<600,$100K+,512.0,Securitization,Internal Model
513,707,516,142232,2017-02-25,30303,Healthcare,986974,8.5,0.143,154164.888604754,700–749,<600,$100K+,513.0,Guarantee,Internal Model
513,707,516,142232,2017-02-25,30303,Healthcare,986974,8.5,0.143,154164.888604754,700–749,<600,$100K+,513.0,Guarantee,Standardized
514,672,605,50090,2012-12-03,20002,Finance,647506,12.7,0.178,121712.82139475996,650–699,600–649,$40K–60K,,,
515,307,484,107489,2015-10-02,20002,Finance,532070,9.9,0.543,181801.9696327457,<600,<600,$100K+,,,
516,421,338,72142,2011-07-12,10001,Tech,897196,14.1,0.429,425787.5016006111,<600,<600,$60K–80K,516.0,Commitment,Internal Model
516,421,338,72142,2011-07-12,10001,Tech,897196,14.1,0.429,425787.5016006111,<600,<600,$60K–80K,516.0,Commitment,Internal Model
517,647,522,131979,2019-11-06,10001,Tech,117041,5.8,0.203,20500.17221260352,600–649,<600,$100K+,517.0,Guarantee,Internal Model
518,389,483,46475,2018-09-09,30303,Healthcare,384368,7.0,0.461,142718.33337252188,<600,<600,$40K–60K,518.0,Securitization,Standardized
519,615,794,38888,2014-12-21,30303,Manufacturing,335800,10.7,0.235,73222.25344655731,600–649,750+,<$40K,519.0,Trade Finance,Internal Model
520,477,726,63732,2015-06-29,94105,Manufacturing,455096,10.2,0.373,111154.85685944624,<600,700–749,$60K–80K,,,
521,839,477,101623,2017-12-25,10001,Tech,726438,7.7,0.011,8422.22571972182,750+,<600,$100K+,521.0,Guarantee,Internal Model
522,340,727,66305,2011-02-02,94105,Manufacturing,491862,14.6,0.51,238171.94262725988,<600,700–749,$60K–80K,522.0,Securitization,Standardized
523,801,593,66037,2018-10-15,60606,Tech,86290,6.9,0.049,3010.291268100057,750+,<600,$60K–80K,,,
524,444,450,29346,2011-11-06,94105,Finance,66633,13.8,0.406,19287.14599433256,<600,<600,<$40K,,,
525,500,683,20587,2011-01-22,20002,Healthcare,823087,14.6,0.35,204695.33067416947,<600,650–699,<$40K,525.0,Commitment,Standardized
525,500,683,20587,2011-01-22,20002,Healthcare,823087,14.6,0.35,204695.33067416947,<600,650–699,<$40K,525.0,Securitization,Internal Model
525,500,683,20587,2011-01-22,20002,Healthcare,823087,14.6,0.35,204695.33067416947,<600,650–699,<$40K,525.0,Securitization,Internal Model
526,760,607,32763,2015-11-29,94105,Retail,131118,9.7,0.09,7483.970108755861,750+,600–649,<$40K,526.0,Trade Finance,Standardized
527,846,635,79165,2017-04-15,30303,Healthcare,708961,8.4,0.004,2701.6492235159976,750+,600–649,$60K–80K,,,
528,552,674,127481,2015-08-27,60606,Tech,13114,10.0,0.298,4315.21748896015,<600,650–699,$100K+,,,
529,689,307,89615,2018-11-28,20002,Tech,822934,6.7,0.161,80886.45234716947,650–699,<600,$80K–100K,,,
530,555,640,56116,2012-06-02,94105,Healthcare,59768,13.2,0.295,11097.353002853824,<600,600–649,$40K–60K,,,
531,749,428,140987,2019-11-17,60606,Tech,320272,5.8,0.101,30525.08549253794,700–749,<600,$100K+,531.0,Derivative,Standardized
532,309,651,105751,2011-06-25,60606,Manufacturing,423244,14.2,0.541,249971.41910355244,<600,650–699,$100K+,532.0,Trade Finance,Internal Model
533,541,657,111353,2010-06-20,20002,Manufacturing,983069,15.2,0.309,241812.74711606192,<600,650–699,$100K+,,,
534,550,816,110301,2016-09-22,94105,Tech,93123,8.9,0.3,22622.42549883087,<600,750+,$100K+,,,
535,304,794,115648,2012-01-10,60606,Tech,642543,13.6,0.546,336026.28724645486,<600,750+,$100K+,,,
536,418,385,45556,2013-11-02,60606,Manufacturing,176405,11.8,0.432,58262.33440378099,<600,<600,$40K–60K,,,
537,673,474,79042,2018-12-04,10001,Tech,13174,6.7,0.177,1436.3060008819268,650–699,<600,$60K–80K,,,
538,364,492,38099,2017-12-15,60606,Tech,127769,7.7,0.486,64650.17309355054,<600,<600,<$40K,538.0,Guarantee,Standardized
539,445,610,129089,2016-03-27,10001,Healthcare,307542,9.4,0.405,121489.2170027792,<600,600–649,$100K+,,,
540,523,418,65096,2010-04-29,94105,Retail,439145,15.3,0.327,136198.3304868793,<600,<600,$60K–80K,540.0,Commitment,Standardized
541,538,517,91986,2018-11-02,94105,Manufacturing,145393,6.8,0.312,47404.40900205033,<600,<600,$80K–100K,541.0,Commitment,Internal Model
542,476,726,33230,2017-10-02,94105,Healthcare,395693,7.9,0.374,148749.62478718848,<600,700–749,<$40K,,,
543,581,713,49009,2016-11-17,30303,Retail,761331,8.8,0.269,148177.35986660482,<600,700–749,$40K–60K,,,
544,362,413,90969,2015-11-22,94105,Tech,776868,9.8,0.488,307644.73922200326,<600,<600,$80K–100K,,,
545,516,444,53866,2017-07-08,60606,Tech,196493,8.1,0.334,44343.06111779915,<600,<600,$40K–60K,545.0,Guarantee,Internal Model
546,760,837,125400,2015-06-19,20002,Healthcare,606923,10.2,0.09,37029.75524034951,750+,750+,$100K+,,,
547,404,602,104246,2019-10-14,10001,Tech,820192,5.9,0.446,367897.10661099927,<600,600–649,$100K+,547.0,Guarantee,Standardized
547,404,602,104246,2019-10-14,10001,Tech,820192,5.9,0.446,367897.10661099927,<600,600–649,$100K+,547.0,Derivative,Standardized
547,404,602,104246,2019-10-14,10001,Tech,820192,5.9,0.446,367897.10661099927,<600,600–649,$100K+,547.0,Guarantee,Standardized
548,398,644,96975,2014-09-02,30303,Finance,938864,11.0,0.452,473236.6046043548,<600,600–649,$80K–100K,548.0,Derivative,Internal Model
549,810,300,61855,2014-09-19,94105,Healthcare,675673,10.9,0.04,31827.96991524498,750+,<600,$60K–80K,,,
550,684,446,101557,2016-02-01,94105,Retail,927106,9.6,0.166,150361.1781231744,650–699,<600,$100K+,,,
551,704,586,26416,2017-08-24,20002,Healthcare,777166,8.0,0.146,80613.31212263198,700–749,<600,<$40K,551.0,Derivative,Internal Model
551,704,586,26416,2017-08-24,20002,Healthcare,777166,8.0,0.146,80613.31212263198,700–749,<600,<$40K,551.0,Securitization,Standardized
552,817,352,92516,2014-08-25,20002,Manufacturing,227070,11.0,0.033,4970.9884740335565,750+,<600,$80K–100K,,,
553,775,603,75915,2013-12-15,30303,Healthcare,409017,11.7,0.075,33366.90896212725,750+,600–649,$60K–80K,,,
554,736,368,38058,2018-10-11,10001,Tech,810562,6.9,0.114,87530.11247820586,700–749,<600,<$40K,554.0,Guarantee,Standardized
555,322,660,96637,2019-06-25,94105,Tech,941775,6.2,0.528,482822.32701073406,<600,650–699,$80K–100K,,,
556,757,519,60718,2014-10-26,30303,Finance,419291,10.8,0.093,41679.866952607634,750+,<600,$60K–80K,556.0,Derivative,Internal Model
556,757,519,60718,2014-10-26,30303,Finance,419291,10.8,0.093,41679.866952607634,750+,<600,$60K–80K,556.0,Derivative,Internal Model
556,757,519,60718,2014-10-26,30303,Finance,419291,10.8,0.093,41679.866952607634,750+,<600,$60K–80K,556.0,Guarantee,Internal Model
556,757,519,60718,2014-10-26,30303,Finance,419291,10.8,0.093,41679.866952607634,750+,<600,$60K–80K,556.0,Trade Finance,Internal Model
557,382,460,52602,2014-03-05,60606,Finance,505671,11.5,0.468,241852.4500461348,<600,<600,$40K–60K,557.0,Guarantee,Standardized
558,444,388,94658,2011-10-27,60606,Finance,379359,13.8,0.406,169525.68529689946,<600,<600,$80K–100K,558.0,Trade Finance,Standardized
559,384,458,98112,2010-02-02,30303,Retail,160056,15.6,0.466,47267.32304949925,<600,<600,$80K–100K,,,
560,377,788,78067,2015-10-04,94105,Finance,884527,9.9,0.473,438677.9430604391,<600,750+,$60K–80K,560.0,Guarantee,Standardized
561,756,623,47516,2017-01-10,30303,Retail,857374,8.6,0.094,89499.63900233386,750+,600–649,$40K–60K,561.0,Securitization,Standardized
562,300,680,149295,2017-09-04,94105,Finance,153933,8.0,0.55,65332.94641194279,<600,650–699,$100K+,562.0,Commitment,Internal Model
563,350,401,107969,2015-08-22,20002,Retail,108970,10.0,0.5,53627.86183411343,<600,<600,$100K+,563.0,Guarantee,Internal Model
563,350,401,107969,2015-08-22,20002,Retail,108970,10.0,0.5,53627.86183411343,<600,<600,$100K+,563.0,Commitment,Internal Model
564,745,793,21089,2014-04-01,30303,Healthcare,92203,11.4,0.105,7633.690140633501,700–749,750+,<$40K,564.0,Securitization,Standardized
564,745,793,21089,2014-04-01,30303,Healthcare,92203,11.4,0.105,7633.690140633501,700–749,750+,<$40K,564.0,Derivative,Internal Model
564,745,793,21089,2014-04-01,30303,Healthcare,92203,11.4,0.105,7633.690140633501,700–749,750+,<$40K,564.0,Guarantee,Internal Model
565,748,318,57346,2011-12-21,94105,Healthcare,998880,13.7,0.102,119693.62209994522,700–749,<600,$40K–60K,565.0,Guarantee,Standardized
565,748,318,57346,2011-12-21,94105,Healthcare,998880,13.7,0.102,119693.62209994522,700–749,<600,$40K–60K,565.0,Derivative,Internal Model
566,787,753,94663,2017-02-15,30303,Tech,202319,8.5,0.063,7903.270257809674,750+,750+,$80K–100K,566.0,Derivative,Internal Model
566,787,753,94663,2017-02-15,30303,Tech,202319,8.5,0.063,7903.270257809674,750+,750+,$80K–100K,566.0,Commitment,Standardized
566,787,753,94663,2017-02-15,30303,Tech,202319,8.5,0.063,7903.270257809674,750+,750+,$80K–100K,566.0,Commitment,Internal Model
566,787,753,94663,2017-02-15,30303,Tech,202319,8.5,0.063,7903.270257809674,750+,750+,$80K–100K,566.0,Trade Finance,Internal Model
567,333,781,30487,2016-08-17,30303,Retail,210173,9.0,0.517,102995.6443840135,<600,750+,<$40K,567.0,Securitization,Standardized
568,647,696,20155,2011-04-29,94105,Manufacturing,511946,14.3,0.203,72737.35527255338,600–649,650–699,<$40K,,,
569,394,578,143950,2012-08-30,94105,Tech,686337,13.0,0.456,321523.7976036409,<600,<600,$100K+,569.0,Guarantee,Standardized
570,371,664,87494,2019-01-13,10001,Healthcare,453833,6.6,0.479,153373.25602948875,<600,650–699,$80K–100K,570.0,Derivative,Internal Model
570,371,664,87494,2019-01-13,10001,Healthcare,453833,6.6,0.479,153373.25602948875,<600,650–699,$80K–100K,570.0,Derivative,Standardized
571,453,630,96229,2017-04-24,30303,Retail,984977,8.3,0.397,289847.5004186873,<600,600–649,$80K–100K,,,
572,549,643,124648,2010-11-03,60606,Finance,227726,14.8,0.301,61459.45996930685,<600,600–649,$100K+,572.0,Commitment,Internal Model
572,549,643,124648,2010-11-03,60606,Finance,227726,14.8,0.301,61459.45996930685,<600,600–649,$100K+,572.0,Securitization,Standardized
573,737,754,58547,2011-04-02,30303,Manufacturing,884609,14.4,0.113,114845.07961310528,700–749,750+,$40K–60K,,,
574,417,364,48795,2016-01-17,30303,Healthcare,607190,9.6,0.433,191145.472732452,<600,<600,$40K–60K,574.0,Guarantee,Standardized
574,417,364,48795,2016-01-17,30303,Healthcare,607190,9.6,0.433,191145.472732452,<600,<600,$40K–60K,574.0,Trade Finance,Internal Model
575,605,375,75296,2010-11-27,94105,Tech,102172,14.8,0.245,17185.665841338792,600–649,<600,$60K–80K,575.0,Derivative,Internal Model
575,605,375,75296,2010-11-27,94105,Tech,102172,14.8,0.245,17185.665841338792,600–649,<600,$60K–80K,575.0,Derivative,Standardized
576,567,442,41447,2017-09-24,30303,Retail,680990,7.9,0.283,203394.18843658207,<600,<600,$40K–60K,,,
577,353,772,56598,2010-08-13,30303,Manufacturing,554344,15.0,0.497,248060.48322837835,<600,750+,$40K–60K,577.0,Derivative,Standardized
578,535,716,61814,2018-04-19,60606,Retail,148454,7.4,0.315,53640.495796895935,<600,700–749,$60K–80K,578.0,Derivative,Internal Model
579,688,604,110751,2017-08-08,94105,Finance,65739,8.1,0.162,7326.673013068321,650–699,600–649,$100K+,,,
580,700,796,145118,2019-10-16,30303,Tech,878117,5.9,0.15,130078.55372739409,700–749,750+,$100K+,580.0,Guarantee,Internal Model
581,602,590,95330,2014-01-19,20002,Retail,58639,11.6,0.248,10757.466277378006,600–649,<600,$80K–100K,581.0,Commitment,Standardized
582,506,401,141347,2018-07-14,10001,Healthcare,463054,7.1,0.344,110556.6209843559,<600,<600,$100K+,,,
583,528,566,118745,2018-12-30,60606,Tech,449257,6.7,0.322,146115.70110145787,<600,<600,$100K+,,,
584,374,302,107960,2012-12-18,30303,Healthcare,797424,12.7,0.476,362952.5792572466,<600,<600,$100K+,,,
585,734,384,83278,2011-10-06,20002,Retail,606682,13.9,0.116,74097.70735375465,700–749,<600,$80K–100K,,,
586,402,627,75077,2011-09-08,30303,Tech,339801,14.0,0.448,119604.35906200032,<600,600–649,$60K–80K,,,
587,721,749,132782,2010-07-14,30303,Healthcare,823592,15.1,0.129,92302.43132554952,700–749,700–749,$100K+,587.0,Derivative,Internal Model
588,605,753,142046,2011-05-04,94105,Finance,841588,14.3,0.245,173875.73027951593,600–649,750+,$100K+,588.0,Commitment,Standardized
589,397,520,122932,2016-01-14,94105,Finance,192447,9.6,0.453,103781.95528655977,<600,<600,$100K+,,,
590,634,453,91906,2017-04-11,94105,Retail,358586,8.4,0.216,60054.35701841498,600–649,<600,$80K–100K,,,
591,734,311,29528,2013-06-03,20002,Tech,684932,12.2,0.116,61725.57854439481,700–749,<600,<$40K,,,
592,746,432,113812,2016-09-25,30303,Manufacturing,390069,8.9,0.104,32970.11735282092,700–749,<600,$100K+,,,
593,607,603,70100,2018-12-21,10001,Tech,14136,6.7,0.243,3224.6734618488936,600–649,600–649,$60K–80K,593.0,Securitization,Standardized
594,548,592,129869,2013-01-07,60606,Finance,71868,12.6,0.302,16308.349894436127,<600,<600,$100K+,594.0,Derivative,Standardized
595,465,599,28179,2013-02-21,94105,Healthcare,354407,12.5,0.385,156800.98939889937,<600,<600,<$40K,,,
596,780,342,68781,2016-11-23,94105,Manufacturing,828599,8.8,0.07,44047.32332123009,750+,<600,$60K–80K,596.0,Securitization,Internal Model
597,634,642,75267,2013-05-26,30303,Retail,120957,12.3,0.216,29718.85897412551,600–649,600–649,$60K–80K,,,
598,841,625,102379,2011-05-31,30303,Manufacturing,549767,14.2,0.009,3275.9325467052754,750+,600–649,$100K+,,,
599,405,797,43952,2014-06-14,20002,Retail,129392,11.2,0.445,57230.37163743519,<600,750+,$40K–60K,,,
600,380,663,73798,2013-02-01,20002,Manufacturing,696736,12.6,0.47,374683.6603332338,<600,650–699,$60K–80K,,,
601,432,726,118696,2011-01-28,94105,Retail,670183,14.6,0.418,196445.62202240937,<600,700–749,$100K+,601.0,Commitment,Standardized
601,432,726,118696,2011-01-28,94105,Retail,670183,14.6,0.418,196445.62202240937,<600,700–749,$100K+,601.0,Securitization,Internal Model
602,437,320,130434,2011-09-23,30303,Retail,790516,13.9,0.413,385575.30209603807,<600,<600,$100K+,602.0,Securitization,Standardized
603,483,706,70939,2015-01-22,10001,Manufacturing,211528,10.6,0.367,67673.0776239263,<600,700–749,$60K–80K,,,
604,700,635,49516,2017-04-09,60606,Manufacturing,816017,8.4,0.15,142896.29450802473,700–749,600–649,$40K–60K,604.0,Securitization,Standardized
605,629,416,76526,2012-09-06,30303,Retail,244847,13.0,0.221,54440.833767728174,600–649,<600,$60K–80K,605.0,Guarantee,Internal Model
606,807,423,30449,2011-03-10,30303,Finance,944776,14.5,0.043,31726.46734354868,750+,<600,<$40K,,,
607,368,698,70290,2019-04-26,20002,Manufacturing,823051,6.3,0.482,282847.3117511609,<600,650–699,$60K–80K,607.0,Derivative,Standardized
